pitcher,batter,events,launch_speed,launch_angle,spray_angle
592712,458913,out,88.2,-5,13.0667039184787
502624,621028,b1,78.9,6,30.4815464823679
544931,571927,out,71.5,-24,-33.522758849773
527048,544369,out,82.9,-21,11.9565842431492
593958,607387,out,82.9,-21,-38.0147500486383
543294,456715,b1,93.5,5,-24.9952390633912
501789,435079,out,82.9,-21,-30.2924081410235
543506,544725,out,57.8,-39,17.3869721769155
451596,489149,b4,109.1,29,37.0633566621628
621121,519317,b4,117.3,20,13.9615628618855
669456,593160,b2,97.3,21,-6.94839306565888
445213,455976,out,87,-24,25.1095352112153
607200,452672,b1,99.5,1,21.5151750085496
570632,575929,b2,103.7,-9,-40.2004078121012
593334,600524,out,82.7,41,1.51835131960939
592662,592518,out,88.2,34,40.118489911387
592662,502570,out,92.6,40,-12.8514927353594
456167,571976,out,99.4,-1,-37.4607056122779
621244,593160,b1,100.6,11,3.36482050141974
601713,642162,out,96.3,-3,7.88034312191052
493157,543590,out,103.2,16,8.3031317024697
458708,643446,b1,106.8,5,42.0526902913071
650644,592348,out,65.9,-19,26.6226393078069
543532,660670,out,46.4,-12,-14.3803048688443
502043,543829,b1,74.2,22,-5.77347552866797
614179,458731,out,83.1,37,-7.7337265165237
552640,430832,out,80,69,61.266372738279
592332,571788,out,87.7,-23,31.9387105048047
518774,645277,b2,93.2,20,-16.6042404985177
622072,543333,out,65.6,-20,-4.39870535499555
592351,502054,b1,69.9,24,1.84971722423062
641778,605446,out,59.5,59,57.5434605280983
641816,445988,out,87.5,43,8.70106581208732
598287,572039,b1,82.1,13,19.4566848574183
670950,594798,out,81.6,-38,34.4951601251757
434538,446263,out,64,-4,-9.83857511076551
453284,543829,out,73,0,-34.7094578074349
518633,460075,b1,90.6,7,8.63929833721011
605507,543228,b1,51.1,-61,-56.6525040540864
112526,605361,out,68.6,14,-5.73677122353067
543506,641553,b4,104.1,27,-18.1695901049605
543548,518960,out,64.1,54,36.0596851443498
621111,453568,out,82.9,9,2.17555329702858
666200,596019,out,78.8,-19,-15.4356256392676
622503,669257,b2,81,42,-45.4025234432093
628317,467827,out,96.7,30,-1.49613885252196
453178,649557,out,65.9,79,-88.3065311296843
642547,621573,b2,98.4,-8,-47.7669365977954
476454,452234,out,95,40,-31.9502679438829
606131,500871,b1,93.2,14,-18.7632430118149
598264,609280,b1,98.3,13,-29.2075964711427
489265,640458,out,82.2,-10,-34.657581270196
458708,542932,b1,100.6,3,31.4446860603526
657240,642086,b1,87.4,19,22.1830921424716
661255,664034,b2,110.4,11,-44.4700617306835
628452,608325,out,88.2,43,36.6224373843449
607231,605540,out,91.1,-6,45.8751906023562
623149,658069,out,87.1,42,26.5875201090686
642840,500871,out,81.4,39,4.85758234842694
450306,543194,out,73.8,-7,-35.1801595157688
455119,500871,out,62.4,57,-57.464932842065
672715,543877,out,85.6,-16,19.1539027304282
669203,502671,b1,83.2,12,-38.5919293460127
547942,544369,b1,92.2,13,22.0835850284497
547001,670370,b4,106.1,33,-26.8088310229314
676969,641786,out,73.5,-56,-4.30703218600231
523260,595777,out,98.6,-5,-8.42476279200494
518516,624428,out,71.8,-38,43.1575543075909
592866,451594,b1,81.1,20,17.7772948895152
502748,621566,b1,101.5,7,45.7000712551028
453562,665742,out,105.2,0,38.4418547132775
592866,520471,out,91.1,33,-14.2585429652109
663804,608070,out,94.5,-5,46.7279109111119
624133,605113,out,85.3,-20,-22.9925990364466
608678,607680,out,93.8,-4,-18.6055730341865
502190,592885,b1,112.3,8,32.3694559638568
552640,608324,out,95.4,-13,-12.2162997384853
519043,596019,b1,83.7,-10,-42.6226150900164
605397,608324,out,103.4,-3,1.485046408447
489119,598265,out,98.3,6,17.9884323588105
663855,518792,out,82.9,-21,-15.2881803148026
594577,622682,b1,94.6,4,-35.8409957952194
489119,605204,out,73.2,69,66.0722975302207
571760,514888,b2,88.6,-17,-26.0439926291364
656798,571697,out,77.6,52,-24.3102013920784
543699,605412,out,82.9,-21,23.4895501014556
608379,445055,b1,84.9,16,-38.1217749732736
664285,457708,out,98.4,-9,-41.3104541471366
621290,646240,b1,108.4,10,-20.2853438955486
518516,656305,out,101,26,21.3531317735277
552640,596146,out,101.6,42,21.8237906490857
457915,578428,b3,97.7,26,26.0977010681057
663465,501981,out,95.5,54,28.4442539119482
641438,541650,out,99.2,16,-5.20331853466155
630023,643376,out,62.8,-44,-11.4435036540882
663765,553882,out,81.3,44,-33.7635850827769
608566,641553,out,91.8,37,-24.9996234824357
592761,608348,b1,100.2,11,-28.8501638869145
571951,518586,out,87.1,47,30.8403524536529
622491,642708,b1,72.6,-57,-25.9544758042128
450306,573135,out,84.6,-16,-17.1122568998868
642232,643396,out,86.3,-13,-5.88129642466539
592222,518960,out,73,-20,42.866709871534
669424,516782,out,109.4,17,2.42075644043833
489119,572287,out,79.7,-29,-42.3995270162457
642203,573131,b1,102.3,-1,14.7222525524019
596001,600869,out,84.1,42,38.8244508454976
593334,621433,out,105.5,21,27.5468878704708
573185,608700,out,101.1,-8,-35.4031954740878
672578,543309,out,99.9,50,-44.9153033167239
672578,660162,out,99.7,19,1.04383493048267
641302,614173,out,67.5,-7,28.4393164265014
621397,547989,out,74.2,35,27.7185016281834
571476,592444,out,82.9,-21,-42.9091477482697
570632,518792,out,109.1,2,19.6738745724871
592662,543333,out,99.3,20,0.0532092896003514
663903,593871,out,98.5,23,4.18090291272825
592314,622534,out,87.2,24,-14.514185763763
461833,607468,out,87.5,39,41.2540393443686
666159,657557,out,82,10,-41.6233051231032
643466,457763,out,76.8,-20,-41.892883317701
606625,596451,out,85.7,66,-15.4068044263039
452657,501896,out,85.2,-31,-12.5191952450343
453281,543760,out,86.1,40,7.44504083809526
543219,643217,out,81.7,54,-36.0213840063518
502190,444876,out,69,-39,-13.8226448255954
468504,457759,out,80,69,-11.8384345992535
543548,621311,b1,78,25,-21.0990478123974
608337,458731,b2,91.7,10,40.3393950414905
641771,516949,out,89.2,39,-52.6697259375322
669373,518934,out,98.6,22,26.8623028785712
468504,457803,out,79.8,41,-19.3677822286568
623167,460075,b1,106.7,1,38.7076909438989
429719,446334,out,82.9,-21,43.9760076171072
622505,605141,out,104.5,15,-35.0423474506963
607188,430945,out,80,69,31.9010164790627
543606,572122,out,96.2,10,39.1643160316211
500779,435622,out,80,-20,-37.6109496698391
608648,445055,out,56.1,1,15.0645842021397
584171,448801,out,106.4,19,24.2782921042716
572703,457803,out,83,44,46.2320160131386
641778,668804,b1,104,-21,-24.5284138567482
608665,519222,out,82.4,-6,28.8227329503604
623167,665487,b4,105.8,30,27.9083109839226
606965,608577,b1,76.3,18,23.3865870963503
594835,641525,out,94.7,44,5.48811306528792
571951,518452,out,76.3,-12,9.58002744437218
543045,572863,out,54.5,-21,1.90137477569366
594311,595751,out,111.5,-16,17.2044753446925
605288,663457,b1,71.4,27,19.6409429783577
593144,553993,b1,80.7,0,-25.3369455553024
640470,543939,out,88.4,20,-4.43489933420973
664092,467793,b1,106.5,9,17.0818333538179
518774,408234,b2,104.5,32,17.7291881884358
527048,429665,out,71.9,-7,-39.0061741150276
592767,542583,b1,84.7,19,-40.045999870261
598271,605480,out,62.8,62,-37.2154357153109
641793,640457,out,100.2,9,-13.6255451852827
501625,663757,out,92,-14,20.304564892282
542960,431145,out,69.3,-35,-34.1941599183112
572362,596103,out,72.3,67,38.6962854788552
642547,614177,out,95.9,46,13.743113122448
592499,594777,out,105,0,33.1788468851427
621237,643446,b1,72.4,-3,33.3365732198648
592612,591741,out,82.9,-21,28.2662732321399
642528,521692,out,73.2,-16,-36.6359256656942
607457,576397,out,80,62,57.7599896841746
656529,669289,b1,95.7,8,-1.56447220776099
282332,543877,out,80.7,4,24.2198238130297
605528,514888,out,82.9,-21,-34.3331730239939
622608,605486,out,89.9,-2,-33.473055871732
663465,657656,out,92.9,49,-4.86816821581493
573186,664058,out,88.8,-20,-29.9349613847156
661269,605421,out,60.9,-38,21.857130522857
621141,596748,out,82.9,-21,17.142610015637
605195,608700,out,104.8,5,-22.1531955401208
543056,502210,b1,102.5,6,-10.5064150416984
605309,543228,out,57.6,-9,-17.0078086259622
452657,571771,out,79.4,40,3.08384815963221
425844,621043,b1,65.3,24,-0.971627265807558
445926,621453,out,107.9,-24,15.651012864818
598287,503556,out,90.7,31,26.7542655619181
608331,456715,out,109,-11,-22.09669910693
501593,460075,out,81.6,10,22.8627173329905
518858,656669,out,86.9,-1,11.8850619949761
453385,456488,out,93.4,-23,30.348284842815
608328,467793,b2,98.4,9,42.4705057951622
661269,665487,b1,70,-57,-50.9453194561243
528748,664034,out,92.7,23,-17.9463817659264
456034,452655,out,58.5,33,-11.9576995889692
605276,518934,out,97,32,9.8585110641398
605200,446359,b2,71.2,34,4.05372572884275
622694,452678,b2,98.1,1,34.805914949331
641482,670541,b1,58.6,-47,23.3160891643641
456034,429666,out,84.1,26,15.7155522646253
429722,592743,out,73.6,-35,-16.9190185083141
519043,493329,b1,79.9,6,-30.5664341599225
548389,572041,b1,104.5,13,35.3369153618835
518876,643396,out,88.7,-12,1.02133958816127
600965,502143,out,74.3,-21,-37.3317530438915
571510,641525,out,99.7,8,-23.5878113662571
600917,467793,out,76.9,-20,27.1793329046824
543746,596748,b1,105.9,5,-26.1756912885862
595939,664058,out,64.5,1,38.3698919211882
621107,453943,b4,101.1,32,-13.525759548666
606160,592273,b1,66,28,36.9719121524636
669060,500871,out,90.2,77,-67.3069417096681
573186,640457,out,90.1,30,6.70818899737188
621086,518735,out,86,80,89.5390094228407
543294,547172,b1,75.5,10,33.6380024435539
669330,606192,b2,86.2,26,-47.1022220494023
643615,660271,b4,108.2,30,-9.42576493446185
621389,622534,b1,68.7,-24,-29.3993498046072
489265,519317,b1,90.3,-17,-37.3255204831061
592662,592669,out,67.2,-48,-38.7015614108551
434671,596748,b1,80.7,-13,-2.43859972316672
435221,516770,out,93.7,-21,-9.65497709565619
642232,602104,b1,98.7,7,-5.55851075939474
519242,408234,out,82.6,34,22.331357102097
594986,621035,out,59.2,-6,-36.3199676728924
571710,571697,out,97.4,-6,22.8514939514514
572971,608070,out,84.9,-43,-25.1951594769144
641778,571946,out,80,69,76.6452935207698
623434,443558,out,96.5,24,13.0699299710987
458681,668731,b1,75.3,-8,-11.3534061658212
621295,670032,b2,90.2,35,-45.6308589643167
621111,500743,out,101.9,-11,0.570966399560776
596071,640458,out,85.6,53,54.3871365245184
461325,460086,b1,79.4,-53,34.4579966318758
661255,642708,out,93.7,6,17.4006924554483
657571,474832,out,80,69,-41.1016021416092
608717,467827,b1,87.4,-19,29.6864823672446
595918,596105,b1,90.3,-17,-8.68755721293776
542914,543257,b1,95.4,9,49.4564959983343
621242,640457,b1,81,14,13.3858814404411
594986,605137,out,73.6,66,7.19744015237869
571510,514917,out,80,69,48.3078270566208
623433,666182,out,98.2,34,4.89056782832435
458690,405395,b1,89.9,15,-25.8845749447367
543339,458015,out,85.4,13,30.1636745927754
458681,452655,b2,103.3,13,40.4941920803304
608566,614173,b1,110.3,-7,-5.04667009517
477132,642708,out,74,-21,-21.3922080197396
543243,543063,out,96,6,11.7249249714905
641540,596142,out,100.7,8,-22.239900448351
607229,665742,b2,109.4,17,24.5443201629294
622694,502671,out,94.1,53,15.6254092518445
434671,608566,out,80,69,62.3641243681351
434538,514888,out,109.2,-1,-20.8274684255774
641540,547379,out,87.4,-12,16.8570982387607
450212,593428,out,82.9,-21,-16.1999714187052
640470,429664,out,109.2,5,26.9187243363244
448179,665489,out,93.8,17,-30.0543201948854
622554,543939,out,75.9,-46,-17.2545075440171
622097,570632,out,95.7,34,3.16554494931711
451596,543257,out,98.5,-11,-8.46507865716325
548389,660620,out,97.7,-5,27.4852254985519
600921,623520,out,115.6,6,-37.5666869639244
605446,595978,out,90.9,36,2.91747310508224
456501,592663,out,80.1,-12,-3.99421983239699
605400,665742,out,59.1,-60,44.4418793916667
608678,489267,out,92,16,-30.4312897806871
462136,544369,out,95.1,22,-23.0892406326006
467100,656305,b1,105.8,5,-8.14416525612874
490063,434158,out,80,69,-25.8626612879487
596001,621563,b1,97.7,-11,16.3871678379901
622072,624513,out,66.4,56,-15.794713709983
543726,576397,b1,63.1,38,31.3502057047086
276542,408314,out,80,69,-22.557953949257598
621141,542932,b1,96.5,-9,-25.147524882045
642545,462101,out,92.3,-24,-11.7529322506641
573668,596142,out,82.9,-21,-27.9747977164765
453286,642211,b1,85,13,-2.00167243550518
593974,518934,b2,91.8,24,-39.6161740573471
458708,646240,out,71.6,-57,36.3962212213921
502327,608070,out,100.5,32,-7.9332037498557
605540,571718,out,75.6,13,0.549564386852693
519326,624424,b1,91.1,16,-1.64943590643462
595191,628338,b1,90,3,-25.3732208486306
605476,588751,b1,69.4,-43,6.55038505187486
506433,608369,out,103.1,-8,26.3959951269584
506433,456715,out,93.5,5,-38.3641649731437
642545,544369,out,80,69,-40.3930133543182
518715,553993,out,69.9,-30,-36.8203888991743
543901,608700,b1,95.7,18,16.3553014996551
554340,446334,out,96,30,20.1216547324777
542289,425783,b1,71.7,33,-16.9701190352399
434378,545361,out,82.9,-21,50.42783325486
552640,668670,out,80,69,-16.2220843459121
622663,594777,out,89.9,52,-27.9360496070434
461829,607680,out,88.9,26,-17.9881463967257
663855,570256,out,109.5,0,27.1793329046824
605200,572761,b1,106.4,14,42.3385183944752
467008,444489,b1,104.1,8,-10.5986917657817
571760,656305,out,103.1,9,-46.050766851988
461872,501659,out,100.1,16,34.4600017768575
435043,519203,out,82.4,42,36.9441880221071
430935,502210,out,104.7,6,42.434548944252
657228,640458,out,78.9,-28,3.9147485248718
656794,458015,out,92,13,20.2332730627107
592836,600474,out,80.6,3,-38.1887119006927
595191,611177,out,96.4,-15,-4.49459429470829
502043,596144,b1,102.2,8,-36.4070323807576
640464,592348,out,98.9,19,25.4996977667776
462136,571788,out,81,32,-34.2682053204259
622608,571771,b2,107.6,-7,-15.8970304669369
445926,452252,b1,95.5,-8,20.2351277219272
472551,608336,out,103.6,38,16.3103680498264
458708,444482,b1,108.5,-2,36.6492474676686
641302,641313,b2,99.3,20,40.508269131682
641745,434778,out,94.8,-14,22.5648198563822
605177,514917,out,100.6,15,13.5410853421139
527054,596748,out,80,69,-73.1464118456049
676220,622491,b2,100,26,0.336545301870904
664192,605137,b2,106.1,14,-36.6094200459851
571510,467793,b2,101.7,15,16.4556237630518
607229,408252,out,54.7,-38,-14.5301603665453
656546,514888,b1,95.2,-5,-1.19262695138586
592779,543281,out,78.4,41,5.9855583526009
572362,605113,out,97.9,-11,-22.5575309076452
592791,621311,b1,86.1,1,29.7796903932143
543557,571976,out,77.8,25,-27.8625120227072
663556,641313,b1,103.2,-26,-29.4065718953846
668676,650333,b1,88.5,16,36.554780853286
622446,642731,b1,81.2,19,43.4522583259092
518617,460086,out,103.3,-20,-1.28252708271017
608337,624585,out,90.9,23,-6.57843312563124
622075,656305,out,57.7,-26,9.7251665714617
571676,543760,out,79,3,-38.408779816931
518516,516770,b1,96.3,2,-28.0158512504299
448855,606213,b1,97.6,-3,-28.2075572886545
543037,457803,b1,103.6,4,33.3767162219903
622694,595373,out,85.7,34,-12.8255246330463
543037,444489,out,106.2,8,6.50187364703097
543475,521692,b4,107.5,29,-3.49543460108358
518553,592669,out,70,39,-31.2256487624562
669456,542921,b2,99.8,34,-22.8272695788168
669373,656775,out,77.5,-31,40.6295935130588
622608,641432,out,109.8,-20,45.3995655838804
621261,598284,out,81.1,33,-0.442964101189018
605483,570482,b1,102.8,10,20.2921723628611
592866,624428,out,83.1,27,-16.1769202532455
676265,663457,out,85.7,-22,17.149827542933
608566,641355,out,77.2,2,26.3060800980254
544727,656976,b1,95.7,-30,-3.91500439457958
641541,608369,out,89.6,49,-48.1811590522216
571666,592387,out,82.8,39,-42.1820586608314
573186,457705,out,79.7,-1,22.5515077597962
425844,592626,out,82.1,-1,45.8129550082008
672335,666971,b1,83.4,-22,-21.7056010050925
593423,545361,b1,79.1,17,-23.6842407218399
592612,571771,out,93.9,-14,-12.0904542999465
622491,573135,out,82.9,-21,26.2931871224107
543699,474832,b1,100.1,16,3.69044128580152
592169,592669,out,98.4,36,23.6501520439269
628317,594988,out,60.5,49,44.1073617817449
489334,516782,out,97,-23,21.0415028168733
664141,425877,b1,100.8,14,-24.2259850729441
622786,500871,out,82.9,-21,45.1360445176044
471911,488671,out,102.9,37,-20.5035968600607
456034,641658,out,79.5,24,33.7600528972748
657624,462101,out,93,34,-6.21013723592509
519144,649557,b1,87.4,13,13.0453050674711
592773,605119,out,100.1,41,17.8105996929272
553878,643265,out,80.7,-2,21.9470628814816
641838,501303,out,86.1,32,42.9904461869789
545333,592859,b2,93.6,35,-39.3488745561973
607536,606466,out,76,-54,-4.6518165739421
571656,596019,out,78.2,-11,47.9089804681707
592789,544725,b1,94.7,10,-33.8504417277766
446372,605141,out,82.8,35,29.4375588669685
453385,630111,out,99.7,-13,10.2558574104208
676050,665487,out,111,6,-38.5088823519665
434378,592743,b3,101.2,27,-22.1160564659197
542947,605141,out,99.5,-22,-28.5479214171476
605242,605125,out,100.9,33,7.58361402168398
669456,640460,out,29.3,14,8.69983353489382
676969,665120,out,86.3,-48,25.6352387604583
605397,547982,out,80,69,-33.5899665611434
643327,571718,out,87.6,-31,8.35407689670961
607481,656811,b1,103.5,-11,-17.1634584198313
594798,621453,out,62,43,-33.0806294305888
622608,663574,out,100.8,-14,-17.3457459869738
621381,502671,out,82.8,49,-42.0364596479203
500610,669720,b1,89.8,20,-18.8315897728966
607229,435559,b1,94.8,5,-34.135716893109
453286,621573,out,80,69,41.9220606078951
434538,608577,out,107.2,-8,-26.7494430433084
468504,527038,b1,55.5,4,31.7511719839465
621249,514917,out,89.2,39,-39.3874982976386
592866,570731,out,93.6,29,29.1670573790058
527048,621563,out,47.9,-68,42.4738830883804
593334,456124,out,91.9,-9,-5.48836605335712
640455,571745,b2,103.4,11,-39.6568120001521
669456,608701,b1,76.3,21,-29.8535543280825
663465,649557,out,107.5,5,-21.2057758685567
676840,502671,out,67,64,-41.1530066954142
672335,664789,out,103.1,16,27.8548498235326
491646,543939,b1,87.4,14,-23.1756385401744
571578,542303,out,90.8,51,41.6973887818569
601713,457705,out,82.9,-21,12.5750652665756
461325,598265,b4,100.3,42,-40.0251461919471
518617,621043,out,95.7,34,11.5482035908192
641816,592325,b1,84.3,14,-8.49026629715606
643327,640457,b1,71.1,20,25.438398405843
573186,571980,b2,95,19,-43.7030480936829
607536,596133,out,95.2,31,6.42682625993066
607536,491676,b1,102.4,0,22.5526835622182
572971,592518,out,82.9,-21,86.5167285310022
607536,608336,out,96.5,47,-15.6622270672235
621052,571970,out,85.8,23,-0.238491807972524
605400,500779,out,82.9,-21,7.86254562215503
458681,571976,out,83.6,42,24.9377312801555
605309,518960,b1,96.2,-1,-27.4645118712951
501817,596115,b2,102.4,12,17.1833287773672
664141,673451,out,87.5,22,-41.5548537319908
622663,605141,out,101.9,31,17.228199331431
592135,542921,out,97,39,37.2137833642247
640463,596146,out,80,69,36.888338514056
605347,523253,out,82.9,-21,-13.9885962610198
571927,664068,out,92.8,22,-1.7830973096709
593372,592178,out,103.4,9,-18.2974892012337
571945,456715,out,63.7,-31,9.10540918022406
666120,592663,out,103.3,15,24.6198251201318
448179,669256,b4,104.2,31,-8.35698029792669
518876,592669,out,112.7,73,73.5002248029978
605155,502054,out,82.9,-21,-33.5668951334698
445213,457763,b1,82,14,19.1357308134023
676606,641857,out,96,64,-35.7923662605846
622490,605119,out,39.5,-43,31.8678782822709
456501,605357,b2,104.8,-7,-41.6620781648637
471911,606115,out,82.1,27,38.4843701843209
622072,457705,b1,99.8,-3,-30.1057306236554
596035,518595,b1,45.7,22,28.2914196442847
